fold,video_id,true_label,predicted_label,predicted_prob,logit_mean,n_clips
1,11.MG,1,1,0.841054825684777,1.6660975217819214,5
1,13.MB,0,1,0.8313679581857994,1.5953534126281739,5
1,18.RG,1,1,0.8681231555493536,1.8844650983810425,5
1,2.MG,1,1,0.8550193903293106,1.7745241403579712,5
1,29.CB,0,1,0.6912623008457564,0.8060273014008998,5
1,32.RB,0,1,0.6800898966991361,0.7541849613189697,5
1,35.RB,0,1,0.5554385962547106,0.2226698786020279,5
1,37.LB,0,1,0.6659699466945754,0.6900135755538941,5
1,39.LB,0,0,0.41662810347350004,-0.33663089871406554,5
1,41.MG,1,1,0.8080684005255393,1.437507653236389,5
1,49.RG,1,1,0.7551431628316695,1.1262336492538452,5
1,53.RB,0,0,0.3106532911930946,-0.7970668792724609,5
1,6.RG,1,1,0.8341779019790593,1.615531176328659,5
